store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
802,4,544,1,1,0,0,6277.964
1115,3,409,1,1,0,1,5517.4004
680,4,671,1,0,0,0,5540.9253
694,6,829,1,0,0,0,7500.233
968,4,809,1,0,0,0,5961.9453
267,4,900,1,1,0,0,8100.19
943,5,576,1,0,0,0,5529.388
197,5,1300,1,1,0,0,10963.628
760,2,1051,1,0,0,0,8052.025
536,1,732,1,0,0,0,5761.8906
311,5,708,1,1,0,1,7145.3145
442,3,421,1,0,0,1,3926.0818
1112,4,668,1,0,0,0,5985.4487
888,7,0,0,0,0,0,0.0
373,7,0,0,0,0,0,0.0
1078,5,437,1,0,0,0,4352.0312
62,7,0,0,0,0,0,0.0
630,7,0,0,0,0,0,0.0
790,2,596,1,0,0,0,5166.1953
375,4,809,1,1,0,0,8344.939
202,3,416,1,0,0,0,4021.36
827,4,1860,1,1,0,0,15411.97
975,6,543,1,0,0,0,5263.364
266,6,324,1,0,0,0,3030.884
505,7,0,0,0,0,0,0.0
230,7,0,0,0,0,0,0.0
777,3,317,1,1,0,0,3624.5208
886,6,388,1,0,0,0,3683.6475
486,4,552,1,1,0,0,5803.3374
403,1,941,1,1,0,1,10188.651
848,1,812,1,0,0,1,6903.569
382,7,0,0,0,0,0,0.0
694,5,694,1,0,0,0,6428.7593
918,6,291,1,0,0,0,2571.763
997,1,0,0,0,b,1,0.0
374,2,968,1,1,0,0,9350.799
136,7,0,0,0,0,0,0.0
845,4,302,1,0,0,0,3028.0007
427,4,812,1,1,0,0,7928.7144
502,2,1280,1,0,0,0,9241.329
846,7,0,0,0,0,0,0.0
733,1,3232,1,1,0,1,18379.38
351,1,441,1,0,0,0,4587.6997
457,1,539,1,1,0,0,6509.4595
1113,4,796,1,1,0,0,8351.928
945,1,645,1,1,0,0,6762.419
1004,3,508,1,1,0,0,5426.9136
251,5,2298,1,0,0,0,17028.594
894,4,1115,1,1,0,0,9793.972
568,5,417,1,0,0,1,3947.3235
444,6,2160,1,0,0,0,15278.916
966,6,504,1,0,0,0,4463.1064
1008,1,721,1,0,0,1,5835.598
758,4,635,1,0,0,0,5449.999
196,2,759,1,1,0,0,7912.846
898,1,1182,1,1,0,0,10843.477
190,4,565,1,0,0,0,5188.0205
293,7,0,0,0,0,0,0.0
331,2,939,1,1,0,1,8935.049
28,2,741,1,1,0,0,7821.0547
174,7,0,0,0,0,0,0.0
601,1,364,1,0,0,0,3721.959
1049,4,560,1,0,0,0,4928.7104
984,6,641,1,0,0,0,5914.7085
680,4,779,1,1,0,0,7365.508
256,4,1279,1,1,0,0,11014.0625
170,2,579,1,1,0,0,6490.0703
1090,2,1021,1,1,0,0,10332.56
856,1,1271,1,1,0,0,12163.7705
831,7,0,0,0,0,0,0.0
308,5,842,1,1,0,0,8178.386
60,2,646,1,0,0,0,5947.6626
306,3,558,1,1,0,0,6103.4917
330,6,486,1,0,0,0,4674.8774
985,2,724,1,1,0,0,7279.052
961,3,577,1,0,0,0,4889.542
398,5,640,1,0,0,0,6106.4673
133,2,577,1,0,0,0,5192.211
989,1,680,1,0,0,0,5602.6714
26,2,634,1,1,0,0,7128.217
160,3,528,1,1,0,1,6309.828
669,1,437,1,1,0,0,5368.9556
43,4,582,1,0,0,0,5108.5854
800,3,585,1,1,0,0,6272.064
847,7,0,0,0,0,0,0.0
1081,3,0,0,1,a,0,0.0
167,4,1129,1,1,0,0,9905.95
979,3,521,1,0,0,0,4747.1006
825,2,347,1,0,0,1,3400.707
1001,5,664,1,1,0,0,6228.391
492,3,1139,1,1,0,0,9950.385
1067,2,338,1,0,0,0,3832.3845
643,1,929,1,0,0,0,7197.375
796,5,653,1,0,0,0,6278.779
383,1,2528,1,1,0,1,20949.367
997,5,459,1,1,0,1,4977.449
374,6,483,1,0,0,0,4855.6953
686,5,0,0,1,a,0,0.0
209,3,499,1,1,0,1,5527.141
1108,3,663,1,1,0,0,6529.7344
821,7,0,0,0,0,0,0.0
745,6,282,1,0,0,0,2717.3022
449,3,0,0,0,a,1,0.0
43,1,748,1,1,0,0,8524.404
446,2,635,1,0,0,0,5457.5796
222,7,0,0,0,0,0,0.0
719,1,0,0,0,b,1,0.0
871,3,270,1,0,0,0,2655.6943
765,2,806,1,1,0,0,8191.5576
1008,4,774,1,1,0,0,7104.9316
434,5,893,1,1,0,0,8290.794
449,5,1455,1,1,0,0,11607.274
225,2,601,1,1,0,0,6858.0625
458,7,0,0,0,0,0,0.0
1075,6,1264,1,0,0,0,10651.261
319,4,936,1,0,0,0,7198.527
789,4,565,1,0,0,0,4998.4634
173,6,778,1,0,0,0,7067.2295
350,7,0,0,0,0,1,0.0
682,2,2104,1,1,0,0,15606.322
1076,1,625,1,1,0,0,7113.9214
526,3,1420,1,0,0,0,10561.55
354,1,527,1,0,0,0,4913.858
871,6,554,1,0,0,1,5464.988
815,2,562,1,0,0,0,5003.3354
606,6,602,1,0,0,0,5846.1797
559,4,819,1,1,0,0,7341.784
254,6,284,1,0,0,0,2608.8464
453,2,843,1,0,0,0,6630.792
543,3,249,1,0,0,1,2664.919
178,7,0,0,0,0,0,0.0
308,3,991,1,1,0,0,9067.533
1094,4,0,0,0,a,0,0.0
376,3,780,1,0,0,0,6673.355
655,4,596,1,1,0,0,6133.048
103,1,462,1,0,0,0,4377.4233
327,2,898,1,1,0,1,8888.857
527,7,0,0,0,0,0,0.0
722,2,1467,1,0,0,0,10296.982
558,1,0,0,0,b,0,0.0
968,5,978,1,0,0,0,7842.4463
112,1,896,1,1,0,1,9805.147
335,2,2600,1,0,0,0,14629.505
943,5,568,1,0,0,1,5455.3726
42,2,1324,1,0,0,1,10401.658
441,1,574,1,0,0,0,5052.5815
67,1,724,1,0,0,0,6380.228
827,5,1333,1,1,0,0,11688.159
97,7,0,0,0,0,0,0.0
133,7,0,0,0,0,0,0.0
267,1,974,1,1,0,0,10117.221
886,5,668,1,1,0,0,6650.0435
306,7,0,0,0,0,0,0.0
225,4,605,1,0,0,1,5615.907
788,4,1531,1,1,0,1,14699.657
169,5,651,1,1,0,0,6660.615
1007,2,558,1,0,0,0,4737.4
763,4,586,1,1,0,1,6034.5938
769,1,2499,1,1,0,0,14820.149
185,1,462,1,0,0,0,4457.081
175,7,0,0,0,0,0,0.0
408,1,538,1,1,0,0,6606.356
326,4,304,1,0,0,0,3086.2556
951,2,661,1,0,0,0,5859.4434
1053,1,1325,1,1,0,0,13004.198
371,7,0,0,0,0,1,0.0
313,7,0,0,0,0,0,0.0
361,5,0,0,1,b,0,0.0
69,4,1410,1,1,0,0,11779.203
946,7,0,0,0,0,0,0.0
245,6,987,1,0,0,0,8049.121
29,4,575,1,0,0,1,5097.718
134,3,528,1,1,0,0,5824.0947
978,7,0,0,0,0,0,0.0
66,5,552,1,1,0,0,6050.5176
53,4,523,1,0,0,0,5010.594
525,3,630,1,0,0,1,5767.1377
705,6,913,1,0,0,0,8152.846
462,6,273,1,0,0,0,2451.345
888,5,746,1,1,0,0,7265.1987
383,3,2244,1,1,0,0,16917.127
1061,1,446,1,0,0,0,4239.7095
417,4,1011,1,1,0,0,8824.228
1033,7,0,0,0,0,0,0.0
690,1,804,1,0,0,0,6521.4863
853,2,931,1,0,0,0,7152.63
329,4,0,0,0,a,1,0.0
685,7,0,0,0,0,0,0.0
872,5,745,1,0,0,0,6578.4624
493,5,0,0,1,a,0,0.0
107,5,987,1,0,0,1,8064.542
282,5,769,1,1,0,0,7561.226
100,3,649,1,0,0,1,5845.782
921,2,1102,1,0,0,0,8276.778
458,3,693,1,1,0,0,6952.851
799,7,0,0,0,0,0,0.0
681,7,0,0,0,0,0,0.0
882,6,766,1,0,0,0,6948.0894
435,2,422,1,1,0,0,4995.7314
33,4,893,1,1,0,0,8622.541
268,3,688,1,1,0,0,6792.6294
887,1,737,1,1,0,0,8004.3853
160,4,0,0,0,a,0,0.0
197,1,1016,1,1,0,0,10536.505
349,4,0,0,0,0,0,0.0
645,7,0,0,0,0,0,0.0
722,4,1693,1,1,0,0,13423.408
94,6,539,1,0,0,0,5329.1743
222,3,0,0,1,a,0,0.0
568,4,398,1,1,0,0,4422.206
222,7,0,0,0,0,0,0.0
863,2,1253,1,1,0,1,11026.78
1114,1,2604,1,1,0,0,19615.064
210,1,389,1,1,0,0,4850.385
320,1,1799,1,0,0,0,12317.65
456,1,933,1,1,0,0,9873.14
748,2,369,1,0,0,1,3785.6816
772,7,0,0,0,0,0,0.0
165,7,0,0,0,0,0,0.0
1036,7,0,0,0,0,0,0.0
536,3,838,1,1,0,1,8163.012
707,4,887,1,0,0,0,7116.062
1072,6,383,1,0,0,0,3742.1086
570,2,566,1,0,0,0,5560.531
138,6,290,1,0,0,0,2815.9177
826,5,818,1,1,0,0,8138.1577
456,2,968,1,1,0,0,9083.687
997,2,309,1,0,0,0,3135.9211
882,4,634,1,0,0,1,5519.1587
682,7,1204,1,0,0,0,7090.9917
928,6,1037,1,0,0,0,7779.666
650,6,598,1,0,0,0,5788.7305
277,6,474,1,0,0,0,4728.9355
138,1,955,1,1,0,1,10426.691
326,6,550,1,0,0,0,5405.5166
363,1,1001,1,1,0,0,10285.7
986,3,648,1,1,0,0,6443.224
328,7,0,0,0,0,0,0.0
59,5,603,1,0,0,0,5876.141
368,6,755,1,0,0,0,7517.299
210,1,373,1,1,0,0,4639.111
892,4,0,0,0,c,1,0.0
106,5,958,1,1,0,1,8827.436
577,3,449,1,0,0,0,4233.0933
1062,2,675,1,1,0,0,6991.83
312,3,477,1,0,0,0,4503.5786
34,2,1040,1,1,0,0,9893.6045
197,7,0,0,0,0,0,0.0
855,3,513,1,0,0,0,4601.529
756,4,2186,1,0,0,1,14623.712
903,5,784,1,0,0,0,7258.097
1053,7,0,0,0,0,0,0.0
373,1,282,1,0,0,1,3260.6116
668,7,0,0,0,0,0,0.0
818,3,475,1,0,0,1,4513.2144
304,5,1065,1,0,0,0,8243.973
793,6,528,1,0,0,0,4956.1
390,3,1230,1,0,0,0,9280.176
834,1,932,1,1,0,1,9894.829
79,1,745,1,1,0,0,8890.993
86,7,0,0,0,0,0,0.0
946,3,581,1,1,0,0,5635.162
265,7,0,0,0,0,0,0.0
235,4,419,1,0,0,0,4220.035
879,2,283,1,0,0,0,2806.5532
1027,6,1588,1,0,0,0,11586.74
941,3,572,1,1,0,0,6230.3584
456,5,1199,1,1,0,0,10287.513
1070,7,0,0,0,0,0,0.0
774,6,732,1,0,0,0,6725.337
190,1,711,1,1,0,1,8099.106
960,7,0,0,0,0,0,0.0
759,5,694,1,0,0,1,6198.2983
946,6,322,1,0,0,0,2686.0283
676,4,1917,1,1,0,0,13076.859
856,1,983,1,0,0,0,7476.709
118,1,558,1,0,0,0,5017.5127
691,6,657,1,0,0,0,6369.4863
903,3,816,1,1,0,0,8344.8
760,2,1075,1,0,0,1,8532.735
113,3,768,1,1,0,0,7763.3247
1024,7,0,0,0,0,0,0.0
847,1,871,1,0,0,0,6771.2656
635,3,647,1,1,0,0,6739.1206
110,1,752,1,0,0,1,6638.277
420,7,0,0,0,0,0,0.0
569,3,650,1,0,0,0,4991.151
52,1,701,1,1,0,0,8884.461
254,1,187,1,0,0,0,1656.5476
332,4,465,1,0,0,1,4232.52
50,1,609,1,1,0,0,8115.1084
386,7,0,0,0,0,0,0.0
832,3,563,1,1,0,0,5863.609
207,3,1407,1,1,0,1,12228.401
549,2,574,1,1,0,1,6306.7197
293,4,1028,1,1,0,0,9163.665
612,6,463,1,0,0,0,4593.0337
186,1,501,1,1,0,0,6114.2603
535,5,927,1,1,0,0,8964.819
1089,7,0,0,0,0,0,0.0
136,3,390,1,0,0,0,3988.9614
513,3,1672,1,0,0,0,12207.755
276,6,250,1,0,0,0,2331.1306
391,4,603,1,0,0,0,5473.1836
400,5,1213,1,1,0,0,10572.742
822,3,614,1,1,0,0,6362.404
1040,7,0,0,0,0,0,0.0
503,6,585,1,0,0,0,5610.4946
27,6,801,1,0,0,0,7223.0195
886,2,698,1,1,0,1,7206.5347
64,1,866,1,1,0,0,10160.073
56,4,543,1,1,0,1,6125.6655
289,3,523,1,1,0,0,5756.8247
204,6,405,1,0,0,0,3901.6826
518,1,0,0,0,a,0,0.0
510,1,832,1,0,0,1,6697.1514
506,2,942,1,1,0,0,8997.734
80,7,0,0,0,0,0,0.0
266,3,493,1,0,0,1,4519.617
453,1,1206,1,0,0,0,8916.225
797,5,629,1,1,0,1,6501.431
383,5,2477,1,1,0,0,18180.18
417,7,0,0,0,0,0,0.0
745,7,0,0,0,0,0,0.0
641,3,457,1,0,0,0,4181.915
488,5,416,1,1,0,0,4691.279
268,6,496,1,0,0,0,4715.9795
423,3,1916,1,1,0,1,13679.484
154,6,541,1,0,0,1,5713.337
307,1,493,1,1,0,0,6084.667
813,4,589,1,1,0,0,5950.9604
303,3,981,1,1,0,0,8850.68
286,1,447,1,0,0,0,4409.5586
27,4,899,1,0,0,0,7230.0522
61,2,602,1,0,0,1,5709.918
127,2,678,1,1,0,0,7218.061
324,6,349,1,0,0,0,3288.4377
996,5,0,0,1,a,0,0.0
794,3,517,1,1,0,0,5483.085
197,6,711,1,0,0,0,6715.521
91,7,0,0,0,0,0,0.0
22,1,495,1,0,0,0,4539.468
1086,4,1009,1,1,0,0,9279.347
43,7,0,0,0,0,0,0.0
569,7,0,0,0,0,0,0.0
614,1,1148,1,1,0,1,11422.194
857,6,1042,1,0,0,0,8510.05
358,3,1182,1,1,0,0,10238.248
819,7,0,0,0,0,0,0.0
566,7,0,0,0,0,0,0.0
939,6,589,1,0,0,0,5847.047
401,4,670,1,0,0,0,5968.491
345,5,371,1,0,0,1,3887.4565
42,3,1080,1,1,0,0,10046.765
64,1,572,1,0,0,0,5357.621
485,4,375,1,0,0,0,3695.5151
621,2,744,1,0,0,0,6240.7627
710,2,415,1,1,0,0,5270.0854
370,2,609,1,0,0,1,5951.46
84,1,1195,1,0,0,0,9150.133
1044,7,0,0,0,0,0,0.0
415,1,514,1,1,0,0,6366.451
12,3,881,1,0,0,0,6658.065
42,6,1218,1,0,0,0,9733.501
438,6,474,1,0,0,0,4629.3
663,6,883,1,0,0,0,7674.3765
941,7,0,0,0,0,0,0.0
827,2,1686,1,1,0,1,14739.72
641,1,655,1,1,0,0,7502.375
749,3,489,1,0,0,0,4672.0933
360,4,775,1,0,0,0,6401.219
152,6,422,1,0,0,0,4101.06
1035,4,706,1,1,0,0,7000.1816
792,7,0,0,0,0,0,0.0
255,1,559,1,0,0,0,5065.845
307,3,222,1,0,0,0,2187.421
283,2,656,1,0,0,0,5718.449
903,1,771,1,0,0,0,6657.1626
51,7,0,0,0,0,0,0.0
510,2,909,1,1,0,0,8430.319
619,4,0,0,1,a,1,0.0
125,2,1808,1,0,0,1,12774.893
136,7,0,0,0,0,0,0.0
889,5,505,1,0,0,0,4824.2964
690,6,660,1,0,0,0,6392.2905
362,1,1096,1,0,0,0,8172.5483
747,3,693,1,1,0,0,7287.2466
693,1,329,1,0,0,1,3404.1843
448,5,842,1,1,0,0,7968.4976
223,7,0,0,0,0,0,0.0
123,4,937,1,1,0,0,8602.219
905,5,1073,1,1,0,0,9811.634
663,5,485,1,1,0,0,5149.191
402,3,580,1,1,0,0,6323.195
389,7,0,0,0,0,0,0.0
599,1,1038,1,1,0,0,10686.445
378,1,700,1,0,0,0,6369.125
472,6,671,1,0,0,0,6238.7373
315,1,497,1,0,0,0,4670.0444
22,6,486,1,0,0,0,4668.0176
878,3,652,1,0,0,0,5627.6655
1098,3,687,1,1,0,1,6312.746
625,5,898,1,1,0,0,8476.81
866,5,691,1,1,0,0,7084.8076
1047,1,698,1,1,0,1,7876.8853
1085,1,705,1,0,0,0,5866.498
257,1,670,1,0,0,1,6039.6777
86,4,0,0,1,a,0,0.0
533,5,920,1,0,0,0,8435.857
787,7,0,0,0,0,0,0.0
596,7,0,0,0,0,0,0.0
857,3,801,1,0,0,0,6345.655
872,3,976,1,0,0,0,7529.917
308,3,0,0,0,c,1,0.0
1032,2,855,1,0,0,0,6751.503
195,7,0,0,0,0,0,0.0
656,7,0,0,0,0,0,0.0
870,7,0,0,0,0,0,0.0
352,5,607,1,0,0,0,5911.154
984,4,967,1,1,0,0,8381.171
1049,5,683,1,1,0,1,6705.0117
141,6,582,1,0,0,0,5666.416
839,2,691,1,1,0,1,7032.9946
939,5,0,0,1,b,1,0.0
443,3,402,1,0,0,0,3858.5422
62,3,813,1,1,0,0,9041.259
21,5,592,1,1,0,0,6134.536
459,5,1140,1,0,0,0,8788.017
1085,7,0,0,0,0,0,0.0
149,1,447,1,0,0,0,4461.1543
424,5,0,0,1,b,1,0.0
1054,1,815,1,1,0,0,8938.36
411,6,677,1,0,0,1,6601.478
265,5,548,1,1,0,1,5659.013
318,4,696,1,1,a,0,7042.183
950,5,572,1,0,0,0,5428.0312
1007,4,678,1,0,0,1,5456.3823
187,3,760,1,1,0,0,7598.457
742,3,574,1,0,0,0,5411.435
411,2,539,1,0,0,0,5029.7637
541,2,897,1,1,0,0,9265.99
1112,2,639,1,0,0,0,5645.146
657,4,0,0,0,a,0,0.0
817,2,3198,1,0,0,0,22287.357
733,3,3665,1,1,0,0,16724.143
1010,4,765,1,0,0,0,6236.915
287,3,750,1,0,0,1,6329.3823
16,4,694,1,0,0,1,5701.7856
75,6,593,1,0,0,0,5754.4536
219,4,302,1,1,0,0,3485.3718
123,6,436,1,0,0,0,4217.09
80,3,635,1,1,0,0,7112.603
280,1,1096,1,0,0,1,9419.79
1094,3,380,1,1,0,0,4595.7954
1015,1,538,1,1,0,0,6208.726
917,2,701,1,0,0,0,5906.0625
577,1,614,1,0,0,1,5468.635
81,7,0,0,0,0,0,0.0
59,2,608,1,1,0,1,6977.3657
938,4,1021,1,1,0,0,8926.3545
118,1,489,1,0,0,0,4584.8535
35,2,785,1,1,0,0,8319.65
78,5,541,1,1,0,0,5805.715
148,3,694,1,0,0,0,6045.4385
574,2,672,1,1,0,1,7582.318
1050,7,0,0,0,0,0,0.0
824,5,909,1,0,0,0,7941.4116
368,3,611,1,0,0,1,5900.4253
938,1,976,1,0,0,0,7380.0874
546,4,1897,1,1,0,1,15498.772
880,2,863,1,1,0,1,8414.234
52,3,515,1,0,0,0,5811.9756
580,6,2441,1,0,0,0,14695.342
696,5,1018,1,1,0,0,9159.47
642,4,0,0,1,a,0,0.0
156,2,925,1,1,0,0,9341.129
193,2,930,1,1,0,1,9030.735
1085,6,557,1,0,0,0,5281.325
198,7,0,0,0,0,0,0.0
669,4,378,1,0,0,0,3681.512
488,1,389,1,0,0,0,3803.8115
806,6,501,1,0,0,0,5101.973
28,1,610,1,0,0,0,5381.4517
982,7,0,0,0,0,0,0.0
668,4,1085,1,1,0,0,9503.836
900,5,529,1,1,0,0,5529.2964
361,7,0,0,0,0,0,0.0
177,4,469,1,0,0,0,4434.1367
493,1,743,1,0,0,0,5967.918
467,4,1756,1,1,0,0,13742.418
23,2,355,1,0,0,0,3736.368
980,4,0,0,1,a,0,0.0
453,6,827,1,0,0,0,7303.412
1047,4,538,1,1,0,0,6015.8833
497,2,1083,1,0,0,0,8031.8765
930,3,925,1,1,0,0,8076.5664
955,6,460,1,0,0,0,4267.4185
565,1,924,1,1,0,1,9497.41
77,6,678,1,0,0,0,6496.013
73,5,585,1,0,0,0,5519.4355
491,2,651,1,1,0,1,6874.215
537,7,0,0,0,0,0,0.0
8,5,684,1,1,0,0,6579.1406
79,1,789,1,1,0,0,9384.171
59,7,0,0,0,0,0,0.0
43,7,0,0,0,0,0,0.0
201,3,373,1,1,0,0,4482.208
1053,5,1209,1,1,0,0,10531.872
503,3,383,1,0,0,0,3724.4644
254,3,225,1,1,0,0,2437.2607
663,7,0,0,0,0,0,0.0
616,5,958,1,1,0,0,8782.554
297,7,0,0,0,0,0,0.0
723,2,514,1,0,0,0,4954.1646
634,4,989,1,1,0,0,8916.82
753,3,738,1,1,0,0,7528.1865
965,2,694,1,0,0,0,5410.9355
683,4,1254,1,1,0,0,10272.397
550,4,380,1,0,0,0,3681.8354
652,1,580,1,0,0,0,5176.2236
44,3,0,0,0,c,1,0.0
1016,6,423,1,0,0,0,3983.1157
154,7,0,0,0,0,0,0.0
760,5,1273,1,0,0,0,9647.012
612,6,405,1,0,0,0,3968.5981
619,1,439,1,0,0,0,4345.3896
810,4,541,1,0,0,0,4708.0405
833,6,469,1,0,0,0,4541.7373
703,4,374,1,1,0,0,4408.924
720,4,700,1,1,0,0,7249.5776
779,7,0,0,0,0,0,0.0
186,5,359,1,1,0,0,4179.926
539,3,1150,1,1,0,0,10751.806
847,2,812,1,0,0,0,6463.2056
783,6,501,1,0,0,0,4698.249
942,3,339,1,0,0,0,3449.7954
51,1,528,1,1,0,1,7387.8906
1008,7,0,0,0,0,0,0.0
540,1,0,0,1,a,0,0.0
465,3,496,1,0,0,0,4621.783
229,7,0,0,0,0,0,0.0
308,6,739,1,0,0,0,6925.641
921,3,1050,1,0,0,0,7954.6274
795,1,657,1,1,0,1,7735.856
1037,7,0,0,0,0,0,0.0
291,1,0,0,0,b,1,0.0
388,1,1397,1,1,0,0,14090.6875
527,6,1027,1,0,0,0,9293.361
305,5,321,1,0,0,1,3197.3079
305,7,0,0,0,0,0,0.0
1110,4,473,1,0,0,0,4708.537
952,3,494,1,1,0,0,5491.4214
819,4,565,1,1,0,0,6005.7285
190,7,0,0,0,0,0,0.0
166,5,617,1,1,0,0,6386.898
470,2,1839,1,1,0,0,15398.205
296,3,792,1,1,0,0,7751.172
73,5,489,1,0,0,0,4783.5103
458,6,801,1,0,0,1,7041.583
873,6,236,1,0,0,0,1939.1436
914,2,1151,1,0,0,0,8531.7295
738,2,666,1,1,0,1,7331.6455
1096,3,671,1,1,0,0,6592.0854
772,3,556,1,1,0,0,5799.1206
1022,1,1121,1,1,0,1,11232.901
273,6,494,1,0,0,0,4729.2256
893,5,812,1,1,0,0,7800.348
1011,2,831,1,1,0,1,8251.71
1,2,635,1,1,0,0,6184.876
989,2,636,1,1,0,0,6599.5405
565,5,816,1,1,0,1,7355.9565
220,1,837,1,1,0,0,9051.508
555,1,353,1,0,0,0,3525.365
480,1,657,1,0,0,0,5568.029
368,3,724,1,1,0,0,8084.965
613,3,1058,1,1,0,1,9495.061
456,4,940,1,1,0,0,8392.981
682,4,2816,1,1,0,0,16890.764
199,1,518,1,0,0,0,4855.9546
776,2,466,1,0,0,0,4214.3027
418,3,530,1,1,0,1,5479.261
1106,2,586,1,1,0,0,6253.359
413,7,0,0,0,0,0,0.0
624,3,606,1,0,0,1,5403.7344
497,6,779,1,0,0,1,6924.236
350,2,471,1,0,0,1,4776.834
545,1,1531,1,1,0,0,14472.281
7,5,810,1,0,0,0,6680.6714
766,3,469,1,0,0,1,4261.872
12,2,796,1,0,0,0,6057.238
499,3,759,1,1,0,0,7463.3105
295,5,910,1,1,0,1,8319.073
793,1,402,1,0,0,0,3768.9907
1060,7,0,0,0,0,0,0.0
574,2,691,1,1,0,0,7740.8413
799,4,808,1,1,0,0,8335.522
870,7,0,0,0,0,0,0.0
967,3,722,1,0,0,0,5511.3394
486,6,343,1,0,0,0,3202.776
212,4,439,1,0,0,0,4486.823
842,4,973,1,0,0,0,8059.96
715,2,437,1,0,0,1,4432.0938
555,4,555,1,1,0,0,5773.5825
603,4,884,1,1,0,0,8270.387
471,3,492,1,0,0,0,4621.783
257,1,552,1,0,0,0,5021.3433
85,7,1587,1,0,0,0,10555.588
330,4,474,1,1,0,0,5072.223
530,5,798,1,1,0,0,8237.343
775,5,592,1,1,0,0,6022.8115
365,3,535,1,0,0,0,4834.1675
90,1,1146,1,0,0,0,8547.207
916,1,799,1,1,0,0,8645.038
703,2,361,1,0,0,1,3648.5393
918,6,267,1,0,0,0,2362.6465
1062,3,672,1,1,0,0,6741.9717
787,6,906,1,0,0,0,8054.228
92,2,373,1,0,0,0,3723.49
912,3,558,1,0,0,0,4876.8926
205,1,1014,1,1,0,0,10474.788
949,6,332,1,0,0,0,3048.798
1096,7,0,0,0,0,0,0.0
425,2,515,1,1,0,0,5710.009
358,4,938,1,0,0,1,7347.93
553,3,548,1,0,0,1,4910.2163
1069,2,934,1,1,0,0,8882.921
47,6,795,1,0,0,0,6620.5757
679,3,1130,1,1,0,0,9654.902
709,2,1598,1,1,0,0,13429.023
1010,4,761,1,1,0,1,7368.6304
1025,5,753,1,0,0,0,6483.3364
802,2,466,1,1,0,0,5642.5527
1023,7,0,0,0,0,0,0.0
1114,1,3122,1,1,0,0,21307.26
765,5,700,1,0,0,0,6331.322
405,5,437,1,0,0,0,4430.128
1040,7,0,0,0,0,0,0.0
666,6,696,1,0,0,0,6526.1167
809,6,656,1,0,0,0,6828.095
372,6,663,1,0,0,0,6743.142
872,2,694,1,0,0,0,5848.154
538,3,529,1,0,0,0,4624.8574
885,7,0,0,0,0,0,0.0
861,7,0,0,0,0,0,0.0
358,4,0,0,0,c,1,0.0
20,3,843,1,0,0,0,6758.9824
450,2,1017,1,0,0,1,8014.261
730,6,828,1,0,0,0,7544.8833
526,5,1279,1,1,0,1,11542.238
541,4,839,1,0,0,0,6676.341
641,2,512,1,1,0,1,5781.7153
123,7,0,0,0,0,0,0.0
860,5,784,1,0,0,1,6725.9146
233,2,1175,1,1,0,0,10859.433
683,5,858,1,0,0,0,7100.0225
262,4,2866,1,1,0,0,18036.727
31,7,0,0,0,0,0,0.0
1040,5,910,1,0,0,0,7698.0806
348,2,0,0,0,a,1,0.0
842,3,1041,1,1,0,0,9886.579
1094,5,420,1,1,0,0,4817.2354
854,7,0,0,0,0,0,0.0
851,7,0,0,0,0,0,0.0
44,1,798,1,1,0,0,8553.33
579,5,765,1,0,0,0,6581.5527
603,1,1207,1,1,0,1,11849.216
209,4,625,1,1,0,0,6441.889
554,6,451,1,0,0,0,4320.4106
484,1,758,1,1,0,0,8346.885
317,3,597,1,1,0,0,6259.3716
1002,6,641,1,0,0,0,5703.8047
847,2,1102,1,1,0,0,10222.921
413,1,1208,1,1,0,0,11932.229
1062,3,577,1,0,0,1,5105.6465
779,4,772,1,1,0,0,7543.0786
870,6,612,1,0,0,0,5853.5073
35,4,942,1,1,0,0,8778.084
319,7,0,0,0,0,0,0.0
577,4,630,1,0,0,0,5288.3174
1112,4,831,1,0,0,0,7590.3394
267,5,1190,1,1,0,0,10158.603
12,7,0,0,0,0,0,0.0
442,6,560,1,0,0,0,5407.127
1011,5,946,1,1,0,0,8506.134
1015,7,0,0,0,0,0,0.0
591,3,459,1,0,0,0,4367.0317
511,1,881,1,1,0,1,9099.985
1020,3,1195,1,1,0,0,10491.306
748,7,0,0,0,0,0,0.0
154,5,648,1,0,0,0,6288.501
299,1,939,1,0,0,0,7095.8364
762,3,0,0,0,c,1,0.0
474,6,534,1,0,0,0,5212.0776
1040,6,707,1,0,0,0,6574.375
1058,3,716,1,0,0,0,5942.0864
617,7,0,0,0,0,0,0.0
27,7,0,0,0,0,0,0.0
438,1,0,0,0,b,1,0.0
1097,5,1851,1,0,0,1,8096.5
67,3,969,1,1,0,0,8573.886
502,1,1879,1,1,0,0,16257.685
160,7,0,0,0,0,0,0.0
458,1,806,1,1,0,0,8899.221
77,5,614,1,0,0,0,5683.325
29,3,839,1,1,0,0,8294.519
966,2,0,0,0,a,1,0.0
921,4,944,1,0,0,0,7174.8423
235,3,438,1,0,0,0,4498.1797
4,5,1412,1,1,0,0,11038.697
419,6,770,1,0,0,0,6854.029
616,1,766,1,0,0,0,6303.9126
988,6,621,1,0,0,0,5839.4404
237,4,523,1,1,0,0,5604.3745
519,4,399,1,0,0,0,3979.1587
695,3,592,1,1,0,0,6426.022
170,2,882,1,0,0,1,7192.4644
290,5,639,1,1,0,1,6429.7124
1047,2,604,1,1,0,0,6921.1533
503,6,447,1,0,0,0,4405.794
